Bono,Fecha,Cashflow,Clase,CERinicial,CapitalNominal,InteresNominal,CapitalAjustado,InteresAjustado,ResidualNominal
GD38D,2027-01-11,2.513888888888889,Soberanos HD,,0.0,2.513888888888889,0.0,2.513888888888889,100.0
GD38D,2027-07-12,7.059388888888888,Soberanos HD,,4.5455,2.513888888888889,4.5455,2.513888888888889,95.4545
GD38D,2028-01-10,6.90534736111111,Soberanos HD,,4.5455,2.472222222222222,4.5455,2.3598473611111106,90.909
GD38D,2028-07-10,6.818225,Soberanos HD,,4.5455,2.5,4.5455,2.2727250000000003,86.3635
GD38D,2029-01-09,6.692592569444445,Soberanos HD,,4.5455,2.486111111111111,4.5455,2.1470925694444447,81.818
GD38D,2029-07-10,6.602313611111111,Soberanos HD,,4.5455,2.513888888888889,4.5455,2.056813611111111,77.27250000000001
GD38D,2030-01-09,6.466580208333333,Soberanos HD,,4.5455,2.486111111111111,4.5455,1.9210802083333336,72.727
GD38D,2030-07-10,6.373775972222222,Soberanos HD,,4.5455,2.513888888888889,4.5455,1.8282759722222224,68.1815
GD38D,2031-01-09,6.240567847222222,Soberanos HD,,4.5455,2.486111111111111,4.5455,1.6950678472222225,63.636
GD38D,2031-07-09,6.1364,Soberanos HD,,4.5455,2.5,4.5455,1.5909000000000004,59.090500000000006
GD38D,2032-01-09,6.0227625,Soberanos HD,,4.5455,2.5,4.5455,1.4772625,54.54500000000001
GD38D,2032-07-09,5.909125,Soberanos HD,,4.5455,2.5,4.5455,1.3636250000000003,49.99950000000001
GD38D,2033-01-10,5.802431875,Soberanos HD,,4.5455,2.513888888888889,4.5455,1.2569318750000005,45.45400000000001
GD38D,2033-07-11,5.688163055555555,Soberanos HD,,4.5455,2.513888888888889,4.5455,1.1426630555555557,40.90850000000001
GD38D,2034-01-09,5.556849027777778,Soberanos HD,,4.5455,2.472222222222222,4.5455,1.011349027777778,36.363000000000014
GD38D,2034-07-10,5.4596254166666665,Soberanos HD,,4.5455,2.513888888888889,4.5455,0.914125416666667,31.81750000000001
GD38D,2035-01-09,5.336518402777777,Soberanos HD,,4.5455,2.486111111111111,4.5455,0.791018402777778,27.27200000000001
GD38D,2035-07-09,5.2273,Soberanos HD,,4.5455,2.5,4.5455,0.6818000000000002,22.7265
GD38D,2036-01-09,5.113662499999999,Soberanos HD,,4.5455,2.5,4.5455,0.5681625,18.181
GD38D,2036-07-09,5.000025,Soberanos HD,,4.5455,2.5,4.5455,0.4545249999999999,13.635499999999992
GD38D,2037-01-09,4.8863875,Soberanos HD,,4.5455,2.5,4.5455,0.3408874999999998,9.090000000000003
GD38D,2037-07-09,4.772749999999999,Soberanos HD,,4.5455,2.5,4.5455,0.2272500000000001,4.544499999999999
GD38D,2038-01-11,4.66037486111111,Soberanos HD,,4.5455,2.5277777777777777,4.5455,0.114874861111111,-0.0010000000000047
GD41D,2021-07-12,0.1112222222222222,Soberanos HD,,0.0,0.1112222222222222,0.0,0.1112222222222222,100.0
GD41D,2022-01-10,1.236111111111111,Soberanos HD,,0.0,1.236111111111111,0.0,1.236111111111111,100.0
GD41D,2022-07-11,1.2569444444444444,Soberanos HD,,0.0,1.2569444444444444,0.0,1.2569444444444444,100.0
GD41D,2023-01-09,1.730555555555556,Soberanos HD,,0.0,1.7305555555555558,0.0,1.730555555555556,100.0
GD41D,2023-07-10,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2024-01-09,1.740277777777778,Soberanos HD,,0.0,1.740277777777778,0.0,1.740277777777778,100.0
GD41D,2024-07-10,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2025-01-09,1.740277777777778,Soberanos HD,,0.0,1.740277777777778,0.0,1.740277777777778,100.0
GD41D,2025-07-10,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2026-01-09,1.740277777777778,Soberanos HD,,0.0,1.740277777777778,0.0,1.740277777777778,100.0
GD41D,2026-07-10,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2027-01-11,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2027-07-12,1.7597222222222226,Soberanos HD,,0.0,1.7597222222222226,0.0,1.7597222222222226,100.0
GD41D,2028-01-10,5.301955555555556,Soberanos HD,,3.5714,1.7305555555555558,3.5714,1.730555555555556,96.4286
GD41D,2028-07-10,5.2589005,Soberanos HD,,3.5714,1.7500000000000004,3.5714,1.6875005000000003,92.8572
GD41D,2029-01-09,5.187373216666667,Soberanos HD,,3.5714,1.740277777777778,3.5714,1.6159732166666672,89.2858
GD41D,2029-07-10,5.142582063888889,Soberanos HD,,3.5714,1.7597222222222226,3.5714,1.5711820638888891,85.7144
GD41D,2030-01-09,5.651212296888888,Soberanos HD,,3.5714,2.4264444444444444,3.5714,2.0798122968888886,82.143
GD41D,2030-07-10,5.586824139999999,Soberanos HD,,3.5714,2.4535555555555555,3.5714,2.01542414,78.5716
GD41D,2031-01-09,5.477896223111111,Soberanos HD,,3.5714,2.4264444444444444,3.5714,1.906496223111111,75.0002
GD41D,2031-07-09,5.401404879999999,Soberanos HD,,3.5714,2.44,3.5714,1.83000488,71.4288
GD41D,2032-01-09,5.314262719999999,Soberanos HD,,3.5714,2.44,3.5714,1.7428627199999998,67.8574
GD41D,2032-07-09,5.22712056,Soberanos HD,,3.5714,2.44,3.5714,1.6557205599999998,64.286
GD41D,2033-01-10,5.1486927244444445,Soberanos HD,,3.5714,2.4535555555555555,3.5714,1.5772927244444443,60.7146
GD41D,2033-07-11,5.061066441333333,Soberanos HD,,3.5714,2.4535555555555555,3.5714,1.4896664413333331,57.1432
GD41D,2034-01-09,4.950201923555555,Soberanos HD,,3.5714,2.412888888888889,3.5714,1.3788019235555555,53.5718
GD41D,2034-07-10,4.885813875111111,Soberanos HD,,3.5714,2.4535555555555555,3.5714,1.3144138751111112,50.000400000000006
GD41D,2035-01-09,4.784631928,Soberanos HD,,3.5714,2.4264444444444444,3.5714,1.213231928,46.42900000000001
GD41D,2035-07-09,4.7042676,Soberanos HD,,3.5714,2.44,3.5714,1.1328676000000002,42.85760000000001
GD41D,2036-01-09,4.61712544,Soberanos HD,,3.5714,2.44,3.5714,1.0457254400000002,39.286200000000015
GD41D,2036-07-09,4.52998328,Soberanos HD,,3.5714,2.44,3.5714,0.9585832800000004,35.71480000000001
GD41D,2037-01-09,4.44284112,Soberanos HD,,3.5714,2.44,3.5714,0.8714411200000002,32.1434
GD41D,2037-07-09,4.35569896,Soberanos HD,,3.5714,2.44,3.5714,0.7842989599999999,28.572000000000003
GD41D,2038-01-11,4.276302986666666,Soberanos HD,,3.5714,2.467111111111111,3.5714,0.7049029866666666,25.00060000000001
GD41D,2038-07-09,4.174636699555555,Soberanos HD,,3.5714,2.412888888888889,3.5714,0.6032366995555557,21.42920000000001
GD41D,2039-01-10,4.097177327111111,Soberanos HD,,3.5714,2.4535555555555555,3.5714,0.5257773271111112,17.85780000000001
GD41D,2039-07-11,4.009551044,Soberanos HD,,3.5714,2.4535555555555555,3.5714,0.4381510440000002,14.286400000000016
GD41D,2040-01-09,3.9161149582222223,Soberanos HD,,3.5714,2.412888888888889,3.5714,0.3447149582222225,10.715000000000018
GD41D,2040-07-09,3.832846,Soberanos HD,,3.5714,2.44,3.5714,0.2614460000000004,7.143600000000021
GD41D,2041-01-09,3.74570384,Soberanos HD,,3.5714,2.44,3.5714,0.1743038400000005,3.5722000000000094
GD41D,2041-07-09,3.65856168,Soberanos HD,,3.5714,2.44,3.5714,0.0871616800000002,0.0008000000000123
GD46D,2021-07-12,0.1112222222222222,Soberanos HD,,0.0,0.1112222222222222,0.0,0.1112222222222222,100.0
GD46D,2022-01-10,0.5587222222222221,Soberanos HD,,0.0,0.5587222222222221,0.0,0.5587222222222221,100.0
GD46D,2022-07-11,0.5681388888888889,Soberanos HD,,0.0,0.5681388888888889,0.0,0.5681388888888889,100.0
GD46D,2023-01-09,0.7416666666666667,Soberanos HD,,0.0,0.7416666666666667,0.0,0.7416666666666667,100.0
GD46D,2023-07-10,0.7541666666666668,Soberanos HD,,0.0,0.7541666666666667,0.0,0.7541666666666668,100.0
GD46D,2024-01-09,1.8049166666666667,Soberanos HD,,0.0,1.8049166666666667,0.0,1.8049166666666667,100.0
GD46D,2024-07-10,1.8250833333333327,Soberanos HD,,0.0,1.8250833333333327,0.0,1.8250833333333327,100.0
GD46D,2025-01-09,4.326227777777778,Soberanos HD,,2.2727,2.053527777777778,2.2727,2.053527777777778,97.7273
GD46D,2025-07-10,4.301980238027778,Soberanos HD,,2.2727,2.0764722222222227,2.2727,2.0292802380277783,95.4546
GD46D,2026-01-09,4.232886726166667,Soberanos HD,,2.2727,2.053527777777778,2.2727,1.960186726166667,93.1819
GD46D,2026-07-10,4.2075962696388896,Soberanos HD,,2.2727,2.0764722222222227,2.2727,1.9348962696388887,90.9092
GD46D,2027-01-11,4.160404285444445,Soberanos HD,,2.2727,2.0764722222222227,2.2727,1.8877042854444448,88.6365
GD46D,2027-07-12,4.11321230125,Soberanos HD,,2.2727,2.0764722222222227,2.2727,1.84051230125,86.3638
GD46D,2028-01-10,4.143052028666666,Soberanos HD,,2.2727,2.165666666666666,2.2727,1.8703520286666664,84.0911
GD46D,2028-07-10,4.11429509,Soberanos HD,,2.2727,2.19,2.2727,1.84159509,81.8184
GD46D,2029-01-09,4.306796333333333,Soberanos HD,,2.2727,2.486111111111111,2.2727,2.0340963333333333,79.54570000000001
GD46D,2029-07-10,4.2723905138888885,Soberanos HD,,2.2727,2.513888888888889,2.2727,1.999690513888889,77.273
GD46D,2030-01-09,4.193792638888889,Soberanos HD,,2.2727,2.486111111111111,2.2727,1.9210926388888887,75.00030000000001
GD46D,2030-07-10,4.158124208333334,Soberanos HD,,2.2727,2.513888888888889,2.2727,1.8854242083333328,72.7276
GD46D,2031-01-09,4.0807889444444445,Soberanos HD,,2.2727,2.486111111111111,2.2727,1.8080889444444443,70.45490000000001
GD46D,2031-07-09,4.034072500000001,Soberanos HD,,2.2727,2.5,2.2727,1.7613725000000002,68.1822
GD46D,2032-01-09,3.977255,Soberanos HD,,2.2727,2.5,2.2727,1.704555,65.90950000000001
GD46D,2032-07-09,3.9204375,Soberanos HD,,2.2727,2.5,2.2727,1.6477375000000003,63.6368
GD46D,2033-01-10,3.872458444444444,Soberanos HD,,2.2727,2.513888888888889,2.2727,1.5997584444444444,61.36410000000001
GD46D,2033-07-11,3.8153252916666665,Soberanos HD,,2.2727,2.513888888888889,2.2727,1.5426252916666667,59.09140000000001
GD46D,2034-01-09,3.733570722222222,Soberanos HD,,2.2727,2.472222222222222,2.2727,1.460870722222222,56.81870000000001
GD46D,2034-07-10,3.701058986111111,Soberanos HD,,2.2727,2.513888888888889,2.2727,1.4283589861111112,54.54600000000001
GD46D,2035-01-09,3.628774166666667,Soberanos HD,,2.2727,2.486111111111111,2.2727,1.356074166666667,52.273300000000006
GD46D,2035-07-09,3.5795325,Soberanos HD,,2.2727,2.5,2.2727,1.3068325,50.000600000000006
GD46D,2036-01-09,3.5227150000000003,Soberanos HD,,2.2727,2.5,2.2727,1.2500150000000003,47.727900000000005
GD46D,2036-07-09,3.4658975,Soberanos HD,,2.2727,2.5,2.2727,1.1931975,45.455200000000005
GD46D,2037-01-09,3.4090800000000003,Soberanos HD,,2.2727,2.5,2.2727,1.1363800000000002,43.182500000000005
GD46D,2037-07-09,3.3522625,Soberanos HD,,2.2727,2.5,2.2727,1.0795625000000002,40.9098
GD46D,2038-01-11,3.306808833333333,Soberanos HD,,2.2727,2.5277777777777777,2.2727,1.0341088333333337,38.6371
GD46D,2038-07-09,3.227894972222222,Soberanos HD,,2.2727,2.472222222222222,2.2727,0.9551949722222222,36.3644
GD46D,2039-01-10,3.186860611111112,Soberanos HD,,2.2727,2.513888888888889,2.2727,0.9141606111111112,34.0917
GD46D,2039-07-11,3.129727458333333,Soberanos HD,,2.2727,2.513888888888889,2.2727,0.8570274583333334,31.819000000000003
GD46D,2040-01-09,3.0593363888888887,Soberanos HD,,2.2727,2.472222222222222,2.2727,0.7866363888888889,29.5463
GD46D,2040-07-09,3.0113575,Soberanos HD,,2.2727,2.5,2.2727,0.7386575000000001,27.2736
GD46D,2041-01-09,2.95454,Soberanos HD,,2.2727,2.5,2.2727,0.6818400000000001,25.0009
GD46D,2041-07-09,2.8977225,Soberanos HD,,2.2727,2.5,2.2727,0.6250225,22.7282
GD46D,2042-01-09,2.840905,Soberanos HD,,2.2727,2.5,2.2727,0.5682050000000001,20.4555
GD46D,2042-07-09,2.7840875,Soberanos HD,,2.2727,2.5,2.2727,0.5113875,18.1828
GD46D,2043-01-09,2.72727,Soberanos HD,,2.2727,2.5,2.2727,0.45457,15.9101
GD46D,2043-07-09,2.6704525,Soberanos HD,,2.2727,2.5,2.2727,0.3977525,13.6374
GD46D,2044-01-11,2.6174231666666667,Soberanos HD,,2.2727,2.5277777777777777,2.2727,0.3447231666666666,11.3647
GD46D,2044-07-11,2.5568175,Soberanos HD,,2.2727,2.5,2.2727,0.2841174999999999,9.092
GD46D,2045-01-09,2.4974744444444443,Soberanos HD,,2.2727,2.472222222222222,2.2727,0.2247744444444443,6.819299999999998
GD46D,2045-07-10,2.444129625,Soberanos HD,,2.2727,2.513888888888889,2.2727,0.1714296249999999,4.546599999999998
GD46D,2046-01-09,2.3857335277777776,Soberanos HD,,2.2727,2.486111111111111,2.2727,0.1130335277777777,2.2738999999999976
GD46D,2046-07-09,2.3295475,Soberanos HD,,2.2727,2.5,2.2727,0.0568474999999999,0.0011999999999972
S13N6,2026-11-13,109.651385,Tasa Fija,,100.0,0.0,100.0,9.651385000000005,0.0
S16O6,2026-10-16,105.275252,Tasa Fija,,100.0,0.0,100.0,5.275251999999995,0.0
S29E7,2027-01-29,111.684903,Tasa Fija,,100.0,0.0,100.0,11.684903000000006,0.0
S30N6,2026-11-30,129.889,Tasa Fija,,100.0,0.0,100.0,29.88900000000001,0.0
S30O6,2026-10-30,135.2782,Tasa Fija,,100.0,0.0,100.0,35.2782,0.0
S30S6,2026-09-30,117.535626,Tasa Fija,,100.0,0.0,100.0,17.535625999999993,0.0
T15E7,2027-01-15,161.1037734247,Tasa Fija,,100.0,0.0,100.0,61.1037734247,0.0
T30A7,2027-04-30,157.3402,Tasa Fija,,100.0,0.0,100.0,57.34020000000001,0.0
T30J7,2027-06-30,156.037291,Tasa Fija,,100.0,0.0,100.0,56.03729100000001,0.0
T31Y7,2027-05-31,152.1845,Tasa Fija,,100.0,0.0,100.0,52.184500000000014,0.0
TO26,2017-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2017-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2018-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2018-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2019-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2019-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2020-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2020-10-19,7.836111111111112,Tasa Fija,,0.0,7.836111111111111,0.0,7.836111111111112,100.0
TO26,2021-04-19,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2021-10-18,7.706944444444446,Tasa Fija,,0.0,7.706944444444445,0.0,7.706944444444446,100.0
TO26,2022-04-18,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2022-10-17,7.706944444444446,Tasa Fija,,0.0,7.706944444444445,0.0,7.706944444444446,100.0
TO26,2023-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2023-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2024-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2024-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2025-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2025-10-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2026-04-17,7.75,Tasa Fija,,0.0,7.75,0.0,7.75,100.0
TO26,2026-10-19,107.83611111111112,Tasa Fija,,100.0,7.836111111111111,100.0,7.836111111111112,0.0
TY30P,2025-12-01,14.504166666666665,Tasa Fija,,0.0,14.504166666666666,0.0,14.504166666666665,100.0
TY30P,2026-06-01,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2026-11-30,14.668055555555556,Tasa Fija,,0.0,14.668055555555556,0.0,14.668055555555556,100.0
TY30P,2027-05-31,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2027-11-30,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2028-05-30,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2028-11-30,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2029-05-30,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2029-11-30,14.75,Tasa Fija,,0.0,14.75,0.0,14.75,100.0
TY30P,2030-05-30,114.75,Tasa Fija,,100.0,14.75,100.0,14.75,0.0
